Date,Close,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,ATR,STOCH_K,STOCH_D,OBV,ROC,ADX,CCI,WILLR,MOM,Positive,Negative,Neutral,Aggregate_Score
1985-01-16,171.19000244140625,169.74599914550782,170.8229995727539,176.71419982910157,167.2074991861979,172.90384615384616,3.933753314708952,4.821390390454472,82.17694554333795,169.74599914550782,1.722857883998326,91.90228742193706,92.162205780872,427570000.0,3.5193853153919985,75.499381259861,140.17481524111736,-1.819696338646776,5.82000732421875,0.0,0.0,1.0,0.0
1985-01-17,170.72999572753906,170.22999877929686,170.8229995727539,176.71419982910157,167.2074991861979,172.90384615384616,3.933753314708952,4.821390390454472,82.17694554333795,170.22999877929686,1.722857883998326,82.85231898920203,88.29896669567727,313970000.0,3.743080834398049,75.499381259861,140.17481524111736,-1.819696338646776,6.1599884033203125,0.0,0.0,1.0,0.0
1985-01-18,171.32000732421875,170.91199951171876,170.8229995727539,176.71419982910157,167.84019274589343,172.90384615384616,3.933753314708952,4.821390390454472,82.17694554333795,170.91199951171876,1.722857883998326,82.41203838993742,85.72221493369217,418670000.0,4.667653342073952,75.499381259861,140.17481524111736,-1.819696338646776,7.6400146484375,0.0,0.0,1.0,0.0
1985-01-21,175.22999572753906,171.8559997558594,170.8229995727539,176.71419982910157,168.97708551230045,172.90384615384616,3.933753314708952,4.821390390454472,82.17694554333795,171.8559997558594,1.722857883998326,84.60698636066645,83.29044791326864,565470000.0,6.691421009987986,75.499381259861,140.17481524111736,-1.819696338646776,10.989990234375,0.0,0.0,1.0,0.0
1985-01-22,175.47999572753906,172.78999938964844,170.8229995727539,176.71419982910157,169.9775332377218,172.90384615384616,3.933753314708952,4.821390390454472,82.17694554333795,172.78999938964844,1.722857883998326,87.87751751862145,84.96551408974177,740270000.0,7.006518598387368,75.499381259861,144.65812339621732,-8.666230482382257,11.489990234375,0.0,0.0,1.0,0.0
1985-01-23,177.3000030517578,174.01199951171876,170.8229995727539,176.71419982910157,171.1040670552658,172.90384615384616,3.933753314708952,4.821390390454472,84.15392904360067,174.01199951171876,1.7533686890894054,92.61754068677958,88.36734818868916,884670000.0,7.337456661452912,75.499381259861,136.79470127242627,-0.0,12.120010375976562,0.0,0.0,1.0,0.0
1985-01-24,176.7100067138672,175.20800170898437,170.8229995727539,176.71419982910157,171.96651931043525,172.90384615384616,3.933753314708952,4.821390390454472,81.01662978178238,175.20800170898437,1.7424142186912783,87.57528571663613,89.35678130734573,723970000.0,4.990796314609391,75.499381259861,129.2936553381582,-10.013783481319589,8.400009155273438,0.0,0.0,1.0,0.0
1985-01-25,177.35000610351562,176.41400146484375,170.8229995727539,176.71419982910157,172.79474804783223,172.90384615384616,3.933753314708952,4.821390390454472,81.80886872192858,176.41400146484375,1.7043851112038433,89.61397867188231,89.93560169176601,846370000.0,5.622060767982995,75.499381259861,114.23917353080796,-5.684193393640351,9.44000244140625,0.0,0.0,1.0,0.0
1985-01-28,177.39999389648438,176.8480010986328,170.8229995727539,176.71419982910157,173.50324740916332,172.90384615384616,3.933753314708952,4.821390390454472,81.87250280639661,176.8480010986328,1.6990722377473186,80.9800141422778,86.05642617693208,974770000.0,4.040818492532528,75.499381259861,97.63426095370968,-5.563441652849579,6.8899993896484375,0.0,0.0,1.0,0.0
1985-01-29,179.17999267578125,177.58800048828124,170.8229995727539,176.71419982910157,174.37659283479684,172.90384615384616,3.933753314708952,4.821390390454472,84.01657918102995,177.58800048828124,1.7641385500761932,87.34185637274697,85.9786163956357,1090470000.0,4.900178699619917,75.499381259861,99.88766940912096,-0.0704913223677777,8.3699951171875,0.0,0.0,1.0,0.0
1985-01-30,179.38999938964844,178.00599975585936,171.52399978637695,176.71419982910157,175.14788615092786,172.90384615384616,3.933753314708952,4.821390390454472,84.25322142969632,178.00599975585936,1.7252715979781168,83.41926191489972,83.91371080997483,1260470000.0,4.789997564868798,75.499381259861,109.98707067384072,-6.934631312135364,8.199996948242188,0.0,0.0,1.0,0.0
1985-01-31,179.6300048828125,178.58999938964843,172.27699966430663,176.71419982910157,175.8374428789101,172.90384615384616,3.933753314708952,4.821390390454472,84.53502370425784,178.58999938964843,1.6927525032983184,86.33385643018637,85.69832490594435,1392970000.0,5.212914764829368,75.499381259861,94.06052320989517,-5.043335433570772,8.900009155273438,0.0,0.0,1.0,0.0
1985-02-01,178.6300048828125,178.84599914550782,173.0245002746582,176.71419982910157,176.2670678025874,172.90384615384616,3.933753314708952,4.821390390454472,78.2514238109932,178.84599914550782,1.6568417845917425,71.68152664593396,80.47821499700667,1287570000.0,4.266867409572184,75.499381259861,77.68001775350754,-16.318396931845616,7.30999755859375,0.0,0.0,1.0,0.0
1985-02-04,180.3500061035156,179.43600158691407,173.8300003051758,176.71419982910157,176.89521215657635,172.90384615384616,3.933753314708952,4.821390390454472,80.88347447346558,179.43600158691407,1.7242106645148767,79.54571155082249,79.18703154231427,1401270000.0,2.92188010090324,75.499381259861,84.44754024251269,-0.0,5.1200103759765625,0.5,0.0,0.5,0.5
1985-02-05,180.6100006103516,179.7220031738281,174.66100006103517,176.71419982910157,177.46671807254177,172.90384615384616,3.933753314708952,4.821390390454472,81.2528088415427,179.7220031738281,1.705337863840823,77.15222031251984,76.12648616975876,1545170000.0,2.923412928945845,75.499381259861,111.31069631900402,-8.134379907502847,5.1300048828125,0.0,0.0,1.0,0.0
1985-02-06,180.42999267578125,179.93000183105468,175.42350006103516,176.71419982910157,177.92260647304016,172.90384615384616,3.933753314708952,4.821390390454472,80.09895769487798,179.93000183105468,1.6678132075508536,82.18690542507983,79.62827909614072,1404170000.0,1.7653635477432594,75.499381259861,105.6404552227621,-10.119655912046449,3.129989624023437,1.0,0.0,0.0,1.0
1985-02-07,181.82000732421875,180.36800231933597,176.0990005493164,176.71419982910157,178.52220660399072,173.56430253683672,3.933753314708952,4.821390390454472,82.20090461586354,180.36800231933597,1.657970409731931,81.07844013303094,80.13918862354353,1555870000.0,2.89174377013397,75.499381259861,120.67978464015329,-1.3145471295591862,5.1100006103515625,0.0,0.0,1.0,0.0
1985-02-08,182.19000244140625,181.0800018310547,176.81300048828126,176.71419982910157,179.08648288667004,174.20324327050855,3.933753314708952,4.821390390454472,82.72396437794627,181.0800018310547,1.5909726105155877,87.7545415110103,83.67329568970702,1672370000.0,2.729064658202285,75.499381259861,134.41028747166266,-2.7585785964439657,4.839996337890625,0.0,0.0,1.0,0.0
1985-02-11,180.50999450683597,181.11199951171875,177.31300048828126,176.71419982910157,179.30548467438788,174.670410028755,3.933753314708952,4.821390390454472,72.33019573848911,181.11199951171875,1.6259032691255233,70.4431180432352,79.75869989575881,1568370000.0,1.753100742588698,73.85241320304479,76.74429655744525,-25.966898569173477,3.1100006103515625,0.0,0.0,1.0,0.0
1985-02-12,180.55999755859372,181.1019989013672,177.80050048828124,176.71419982910157,179.4984866565734,175.10667577170602,3.933753314708952,4.821390390454472,72.44118274620219,181.1019989013672,1.6026246821706869,50.803280484903134,69.66698001304954,1679470000.0,0.7701779993425806,71.65896103806271,37.25695286489055,-31.282049944442413,1.3800048828125,1.0,0.0,0.0,1.0
1985-02-13,183.3500061035156,181.68600158691407,178.40850067138672,176.71419982910157,180.09102810994912,175.71729283332155,3.933753314708952,4.821390390454472,77.79348041627883,181.68600158691407,1.7281515341836065,48.38520979770298,56.543869441947095,1821970000.0,2.207484657640113,70.58205242674941,133.28545399804204,-6.96713110038272,3.960006713867188,0.0,0.0,1.0,0.0
1985-02-14,182.41000366210935,181.8040008544922,178.99250106811525,176.71419982910157,180.44779357951225,176.21304919100953,3.933753314708952,4.821390390454472,72.672447114697,181.8040008544922,1.7161405359271882,63.98950891271985,54.392666398441975,1682270000.0,1.5476249533648234,69.60474180058651,132.92925330011462,-20.838882453630003,2.779998779296875,0.0,0.0,1.0,0.0
1985-02-15,181.6000061035156,181.68600158691407,179.5065010070801,176.71419982910157,180.62505704474356,176.61208303638034,3.933753314708952,4.821390390454472,68.4886336623719,181.68600158691407,1.694987509714197,67.33047217253367,59.90173029431882,1575770000.0,1.662655287196313,67.66458070309014,68.42957548068577,-31.88592132505176,2.970001220703125,0.0,0.0,1.0,0.0
1985-02-19,181.3300018310547,181.85000305175785,179.81150131225587,176.71419982910157,180.7335100887914,176.9615585026525,3.933753314708952,4.821390390454472,67.10185026737669,181.85000305175785,1.6210600920281384,51.77793149594904,61.03263752706752,1485370000.0,0.5433854695721996,65.62500311875237,28.984066664000064,-42.25800656128253,0.9799957275390624,0.0,0.0,1.0,0.0
1985-02-20,181.17999267578125,181.9740020751953,180.09650115966798,176.71419982910157,180.80219971755903,177.27403510806946,3.665073764433515,4.590127065250281,66.29864491272316,181.9740020751953,1.6095562793023563,36.4219391930474,51.84344762051003,1367170000.0,0.3155927487422882,63.91475177410374,23.019648553507626,-44.6775102566185,0.5699920654296875,0.0,0.0,1.0,0.0
1985-02-21,180.19000244140625,181.34200134277344,180.2410011291504,176.71419982910157,180.70801552122785,177.49003268831663,3.333829040940685,4.338867460388362,61.1006510122891,181.34200134277344,1.5774442881607815,21.937832522089533,36.71256773702864,1263170000.0,-0.1330101668885142,61.77608135721897,-47.36260590320982,-60.64510254157407,-0.239990234375,0.0,0.0,1.0,0.0
1985-02-22,179.36000061035156,180.73200073242188,180.3735008239746,176.71419982910157,180.50062861186225,177.6285488306896,2.9701034956591457,4.065114667442519,57.06135207738585,180.73200073242188,1.549055977190034,9.278975226564636,22.54624898056717,1169490000.0,-1.3529901082230955,59.12538303239914,-122.13562047381524,-74.03223543830893,-2.4600067138671875,0.0,0.0,1.0,0.0
1985-02-25,179.22999572753906,180.25799865722652,180.46750030517575,176.71419982910157,180.30514662965868,177.74717452675253,2.640915245933172,3.780274783140649,56.432061297664674,180.25799865722652,1.5262659593578218,11.944848348935531,14.387218699196552,1079750000.0,-1.624681197761746,55.82393808154078,-173.50056069258022,-81.0997878972993,-2.9600067138671875,1.0,0.0,0.0,1.0
1985-02-26,181.1699981689453,180.2259979248047,180.65600051879883,176.71419982910157,180.43820071262584,178.0007170187668,2.5076663533434385,3.525753097181207,62.99113322193476,180.2259979248047,1.590103974328357,36.02766615865702,19.08382991138572,1193950000.0,0.3656327528636538,53.816858878634136,-34.51125513317907,-47.76636717101141,0.660003662109375,0.0,0.0,1.0,0.0
1985-02-27,180.7100067138672,180.1320007324219,180.7325012207031,176.71419982910157,180.48001702050917,178.2014051443298,2.33799720343535,3.288201918432036,60.659261426846,180.1320007324219,1.5743819131040102,57.75529012747088,35.24260154502113,1086250000.0,0.083079949768372,52.07382756091316,-5.327115547677097,-55.67001119503748,0.1500091552734375,0.0,0.0,1.0,0.0
1985-02-28,181.17999267578125,180.3299987792969,180.82200088500977,176.71419982910157,180.5877055828587,178.42204125777067,2.2159134481508147,3.0737442243757918,62.19900460761413,180.3299987792969,1.5247835537974737,75.70299654547652,56.49531761053479,1186950000.0,-1.1835360542661988,50.32085939187232,-12.390214429023022,-47.59464001531124,-2.170013427734375,0.0,0.0,1.0,0.0
1985-03-01,183.22999572753903,181.1039978027344,181.0020004272461,176.71419982910157,180.99421175896336,178.77818603330908,2.258544214399734,2.91070422238058,68.06939784186383,181.1039978027344,1.6108701376361585,79.69215571754326,71.05014746349688,1326850000.0,0.4495323989733624,49.71810642908652,127.74055530614616,-12.37117186086692,0.8199920654296875,0.0,0.0,1.0,0.0
1985-03-04,182.05999755859372,181.6699981689453,181.1735000610352,176.71419982910157,181.15817880506037,179.02128318333018,2.172872804514782,2.76313793880742,62.13825518330189,181.6699981689453,1.6393801110639328,77.13432981023803,77.5098273577526,1224750000.0,0.2532992508909482,49.15840724935685,77.4837998221341,-32.47426059005975,0.459991455078125,0.0,0.0,1.0,0.0
1985-03-05,182.22999572753903,181.88199768066409,181.26749954223632,176.71419982910157,181.32307371621093,179.25896559401232,2.0945503537855927,2.629420421803055,62.64752691189796,181.88199768066409,1.610138369383585,67.74098413807194,74.85582322195107,1341150000.0,0.4963292821906551,48.63868658246501,55.344834360256655,-29.553325869975016,0.899993896484375,0.0,0.0,1.0,0.0
1985-03-06,180.6499938964844,181.8699951171875,181.26949920654295,176.71419982910157,181.2195229747145,179.36200472752878,1.8832770585285916,2.480191749148162,55.21398089454264,181.8699951171875,1.6137001760068554,41.22330252714059,62.03287215848352,1224250000.0,-0.2925261070328533,47.43505532012198,-5.571557969052142,-56.70116066582944,-0.529998779296875,0.0,0.0,1.0,0.0
1985-03-07,179.50999450683594,181.53599548339844,181.2234992980957,176.71419982910157,180.9565185950409,179.37296693340338,1.6053475789276206,2.305222915104054,50.55306460366767,181.53599548339844,1.5848638387976606,21.310685160103088,43.42499060843853,1112150000.0,-0.3773838311542432,45.41398501936813,-94.95119080067671,-76.0418239568515,-0.6800079345703125,0.0,0.0,1.0,0.0
1985-03-08,179.10000610351562,180.70999755859376,181.0874992370605,176.71419982910157,180.6709012886524,179.35274761267095,1.336596375226918,2.111497607128627,48.95258726227429,180.70999755859376,1.5359445572038546,3.750873501879692,22.094953729707782,1015760000.0,-0.1449567941297913,43.26340505348495,-111.3051981767928,-83.15968496928372,-0.2599945068359375,0.0,0.0,1.0,0.0
1985-03-11,178.7899932861328,180.05599670410157,180.9174987792969,176.71419982910157,180.3815308267263,179.31106210700145,1.0860740806248828,1.906412901827878,47.722273373803645,180.05599670410157,1.519806575788066,5.495427278832544,10.185661980271767,931650000.0,-0.2454959838726567,40.61297277010628,-125.6548108852496,-88.54185707057462,-0.44000244140625,0.0,0.0,1.0,0.0
1985-03-12,179.66000366210938,179.54199829101563,180.8749992370605,176.71419982910157,180.27052664755448,179.33690962960205,0.9468215540985908,1.7144946322820207,51.412825834047936,179.54199829101563,1.5141062804750791,17.247625668992452,8.831308816568223,1024490000.0,-0.833468301648832,38.55002868470841,-67.44366783058138,-73.43749586078461,-1.5099945068359375,0.0,0.0,1.0,0.0
1985-03-13,178.19000244140625,179.05,180.7564994812012,176.71419982910157,179.95044600045475,179.25195354158754,0.7096655279139554,1.5135288114084076,45.56034929618785,179.05,1.5445274348273057,19.17183150580185,13.97162815120894,922790000.0,-1.3945017867500131,36.15459208245219,-98.08791462005816,-97.10394701270612,-2.520004272460937,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333
1985-03-14,177.83999633789062,178.71600036621095,180.48099899291992,176.96359985351563,179.62576143698334,179.14736411909146,0.4878514532391307,1.3083933397745522,44.26822896597555,178.71600036621095,1.4999182015500203,17.461343487897445,17.960266887563908,819390000.0,-1.8434686350095488,33.64841506482816,-120.98871497892084,-96.3376469387656,-3.339996337890625,0.0,0.0,1.0,0.0
1985-03-15,176.52999877929688,178.20199890136718,180.1869987487793,177.20279968261718,179.14949025887773,178.9534852050326,0.2040047068312844,1.0875156131858987,39.72692645197856,178.20199890136718,1.527067250211626,5.184859603883917,13.93934486586106,714190000.0,-3.656604870637559,31.864023366517813,-144.2370710287131,-100.0,-6.699996948242188,0.0,0.0,1.0,0.0
1985-03-18,176.8800048828125,177.82000122070312,179.95099868774415,177.4667999267578,178.80033866256,178.7998940700533,0.0072135296488227,0.8714551964784836,41.45502198465062,177.82000122070312,1.4987056525402598,6.262067632362245,9.636090241381194,808210000.0,-2.8452118780865843,30.207088218086778,-124.48484997609384,-95.24448268355638,-5.17999267578125,0.0,0.0,1.0,0.0
1985-03-19,179.5399932861328,177.7959991455078,179.86149826049805,177.77279968261718,178.9141316815712,178.85471623420736,0.0651430095610408,0.710192759094995,52.58198382168764,177.7959991455078,1.583798280316402,32.483399060138176,14.64344209879477,927410000.0,-1.4761578798630937,28.705248618336952,-47.28371667715936,-59.10333889643305,-2.69000244140625,0.0,0.0,1.0,0.0
1985-03-20,179.0800018310547,177.9739990234375,179.75649871826172,178.074599609375,178.93965016610713,178.87140405619604,0.0730925086933211,0.5827727090146603,50.7844686349915,177.9739990234375,1.5413845098055208,58.63727651406446,32.46091440218829,819910000.0,-0.8690795009543839,27.44087945302508,-18.474842464646773,-65.35322227865947,-1.5699920654296875,0.0,0.0,1.0,0.0
1985-03-21,179.35000610351562,178.2760009765625,179.7144989013672,178.3579998779297,179.00278184878536,178.9068560597012,0.1000265880537369,0.4862234848224756,51.82548723115632,178.2760009765625,1.526285747037604,80.87976113422883,57.33347890281048,915840000.0,-0.089125067247564,26.530230167262864,5.986583817220771,-59.0115505402672,-0.1599884033203125,0.0,0.5,0.5,-0.5
1985-03-22,179.0399932861328,178.7779998779297,179.69849853515626,178.57259979248047,179.00850668530035,178.9167180764739,0.0952585156468615,0.4080304909873528,50.50455494729819,178.7779998779297,1.4929794478630432,74.30201028662829,71.27301597830719,816590000.0,-0.0335079929300041,25.659778498209672,7.452358424056977,-58.98698514012167,-0.0600128173828125,0.0,0.0,1.0,0.0
1985-03-25,177.97000122070312,178.99599914550782,179.63549880981446,178.77379974365235,178.84873661382386,178.84659090197235,0.0050817868533954,0.3274407501605613,46.13393309481823,178.99599914550782,1.471337143202625,59.093447254281095,71.42507289171273,742550000.0,-0.458634205616526,24.042272466201755,-50.46430630226445,-74.82513751580565,-0.8199920654296875,0.0,0.0,1.0,0.0
1985-03-26,178.42999267578125,178.7739990234375,179.49849853515624,178.93219970703126,178.7843144695096,178.81573177410635,-0.0289329334412968,0.2561660134401896,48.2089483988002,178.7739990234375,1.4362413277980848,41.77649576591983,58.3906511022764,832480000.0,-0.6846326178649331,22.54030257933726,-30.62294867184425,-53.88358863441084,-1.230010986328125,0.0,0.0,1.0,0.0
1985-03-27,179.5399932861328,178.86599731445312,179.43999786376952,179.10679962158204,178.9005727489901,178.8693807749972,0.0332941342013555,0.2115916375924228,52.92180255913516,178.86599731445312,1.431510545525119,42.87187464134042,47.91393922051378,933480000.0,0.7576131243224316,21.81491092652804,63.790437865310565,-18.42838711811701,1.3499908447265625,0.0,0.0,1.0,0.0
1985-03-28,179.5399932861328,178.90399475097655,179.3579978942871,179.27379943847657,178.99894513931974,178.91905577582207,0.0816681144432891,0.185606932962596,52.92180255913516,178.90399475097655,1.4128321799686372,52.41125334239391,45.68654124988472,933480000.0,0.9559137332707968,21.650417485530717,118.2310285486096,-26.044494098945755,1.6999969482421875,0.0,0.0,1.0,0.0
1985-03-29,180.66000366210935,179.22799682617188,179.22949829101563,179.47239959716796,179.25449260436432,179.04801487851003,0.2079828228082476,0.1900821109317264,57.45256083672545,179.22799682617188,1.3919163368263463,77.58723411327553,57.62345403233661,1034880000.0,2.339548468459429,21.535198886250107,130.91230822590003,-0.0,4.1300048828125,0.0,0.0,1.0,0.0
1985-04-01,181.2700042724609,179.88799743652345,179.18999862670898,179.6713995361328,179.56457132253303,179.21260668546935,0.3532381806400906,0.2227133248733992,59.72592766750734,179.88799743652345,1.3524945696730135,87.15135978929924,72.38328241498955,1124780000.0,2.481908225046081,21.809173436644915,160.7435756022337,-0.0,4.3899993896484375,0.0,0.0,1.0,0.0
1985-04-02,180.52999877929688,180.30799865722656,179.10499877929686,179.77739959716797,179.7130986235736,179.31019128501214,0.4039849523569216,0.2589676503701037,55.82880746139036,180.30799865722656,1.368745088343133,87.07484203705104,83.93781197987526,1023080000.0,0.5514122369305818,22.40986652533173,125.58593689658753,-24.9531214662174,0.9900054931640624,0.0,0.0,1.0,0.0
1985-04-03,179.11000061035156,180.2220001220703,179.02799911499022,179.84999969482422,179.62031431384713,179.29536234614838,0.325863794756458,0.2723468792473745,49.19531597237158,180.2220001220703,1.405977538436369,58.60694392654965,77.61104858429998,927600000.0,0.0167516076558849,21.45336134793565,20.07419739696271,-51.594728991975536,0.029998779296875,0.0,0.0,1.0,0.0
1985-04-04,179.02999877929688,180.12000122070313,179.00399932861328,179.884599609375,179.52949653930094,179.27570578564087,0.2545622996319707,0.2687899633242938,48.843200776836255,180.12000122070313,1.3655513997394633,32.18307814662909,59.28828803674327,840690000.0,-0.1784261574176104,20.284311564072457,-40.52208316757034,-53.09570091638587,-0.32000732421875,0.0,0.0,1.0,0.0
1985-04-08,178.02999877929688,179.59400024414063,178.95049896240235,179.9109994506836,179.29880457622338,179.18343119257835,0.1160262302366561,0.2382372167067662,44.55079087932258,179.59400024414063,1.3822981642949037,13.191554184122325,34.66052541910036,760730000.0,-0.5641167028094141,18.856887384195243,-92.62428350091574,-76.75345921565629,-1.0099945068359375,0.0,0.5,0.5,-0.5
1985-04-09,178.2100067138672,178.98200073242188,178.92149963378907,179.92819946289063,179.13129721278395,179.11132567563678,0.0205239458016421,0.1946945625257414,45.47961254469556,178.98200073242188,1.3335623631482807,11.242836490587257,18.872489607112897,844710000.0,0.1348572745506926,17.53142207430926,-103.07749861817152,-91.0224163714474,0.2400054931640625,0.0,0.0,1.0,0.0
1985-04-10,179.4199981689453,178.76000061035157,178.90949935913085,179.96859954833985,179.17571274450108,179.13419030477075,0.0419898624379584,0.1641536225081848,51.37572136345333,178.76000061035157,1.3590212788246312,23.809007244571664,16.081132639760423,952910000.0,0.5548425342161822,17.23542706595371,-16.47355453577384,-60.84802453586202,0.9900054931640624,0.0,0.0,1.0,0.0
1985-04-11,180.19000244140625,178.9760009765625,179.00949935913087,179.98879974365235,179.33175731325574,179.2123986111882,0.1197542135893456,0.155273740724417,54.73081573472122,178.9760009765625,1.3683772941345906,47.85683124338624,27.636224992848398,1061310000.0,0.3620414278603157,17.604024025802133,69.12260867588579,-41.64589667388385,0.6500091552734375,0.0,0.0,1.0,0.0
1985-04-12,180.5399932861328,179.2779998779297,179.14449920654295,180.01179962158204,179.51763977062143,179.3107389574804,0.2072354767364288,0.1656660879268193,56.20984340699312,179.2779998779297,1.3056364512081244,74.22962184793299,48.631820111963634,1147530000.0,0.5569789670239578,17.946292631375666,73.9722523943199,-32.91793347767686,1.0,0.0,0.5,0.5,-0.5
1985-04-15,180.9199981689453,179.8559997558594,179.3639991760254,180.03759948730467,179.7333872165174,179.42994334351482,0.3037270498909947,0.1932782803196544,57.82117629454753,179.8559997558594,1.2623764867105576,85.67645463833942,69.25430257655289,1228190000.0,0.1439137061694184,18.63475350222717,94.89365824733903,-23.50006103515625,0.2599945068359375,0.0,0.0,1.0,0.0
1985-04-16,181.1999969482422,180.4539978027344,179.5799987792969,180.08899932861328,179.9590194829366,179.5610584253465,0.3982006688033834,0.2342627580164002,59.017794869488114,180.4539978027344,1.2857779046519908,88.12978389876697,82.67862012834645,1326670000.0,-0.0386204681241841,19.6376405655256,99.1427659712562,-16.500091552734375,-0.07000732421875,0.0,0.0,1.0,0.0
1985-04-17,181.67999267578125,180.9059967041016,179.6869987487793,180.1155990600586,180.2237845895281,179.71801651797128,0.5059708195065014,0.2886043703144204,61.05742696065024,180.9059967041016,1.2489369309240583,89.09448622135828,87.63357491948823,1422690000.0,0.6370098622170195,20.64286016614068,119.911191779449,-5.679279333587019,1.149993896484375,0.0,0.0,1.0,0.0
1985-04-18,180.83999633789065,181.03599548339844,179.7749984741211,180.12019897460937,180.31858639696847,179.8011261342616,0.517631818664313,0.3344098599843989,55.82161969290803,181.03599548339844,1.289012690043322,68.57199884751299,81.93208965587941,1322090000.0,0.9658844964791412,21.938426849538548,90.90680587258947,-36.59579441527958,1.7299957275390625,0.0,0.0,1.0,0.0
1985-04-19,181.1100006103516,181.14999694824215,179.86299819946288,180.13379913330078,180.44034242979663,179.89807979915716,0.5424077933727176,0.3760094466620626,57.09520748106428,181.14999694824215,1.2562262001155626,53.59371688620491,70.42006731835873,1403200000.0,1.1618174860286157,22.74355427758925,52.78137608764227,-30.85101893065038,2.0800018310546875,0.0,0.0,1.0,0.0
1985-04-22,180.6999969482422,181.1059967041016,179.94599838256835,180.11139892578126,180.48028927878823,179.95748106945976,0.5229310393335425,0.4053937651963586,54.524726610534366,181.1059967041016,1.236495452074384,30.512439728765603,50.892718487494506,1323270000.0,1.4997462153865992,23.28390639294776,40.7223472123058,-39.57450676743967,2.6699981689453125,0.5,0.0,0.5,0.5
